,MJD,Phase,Filter,ShiftedFilter,Wavelength,ShiftedWavelength,Flux,ShiftedFlux,Fluxerr,ShiftedFluxerr,Mag,ShiftedMag,Magerr,Nondetection
32,57521.83421,-2005.3091214141386,G,G,6730.0,6730.0,1.1617326374437855e-16,-1.8504005279541005,0.0,0.0,18.96,-4.626001319885255,0.0,False
33,58090.90134,-1436.2419914141428,G,G,6730.0,6730.0,1.1510818086038315e-16,-1.8544005279541,0.0,0.0,18.97,-4.636001319885253,0.0,False
34,58090.97536,-1436.1679714141428,G,G,6730.0,6730.0,1.1510818086038315e-16,-1.8544005279541,0.0,0.0,18.97,-4.636001319885253,0.0,False
35,58117.14425,-1409.999081414142,G,G,6730.0,6730.0,1.2505647717466787e-16,-1.8184005279541005,0.0,0.0,18.88,-4.546001319885253,0.0,False
36,58117.21826,-1409.925071414138,G,G,6730.0,6730.0,1.1724820171896202e-16,-1.846400527954101,0.0,0.0,18.95,-4.616001319885253,0.0,False
37,58140.96638,-1386.1769514141415,G,G,6730.0,6730.0,1.1833308597216356e-16,-1.8424005279541014,0.0,0.0,18.94,-4.606001319885255,0.0,False
38,58141.14255,-1386.0007814141427,G,G,6730.0,6730.0,1.1094460556979427e-16,-1.8704005279541018,0.0,0.0,19.01,-4.6760013198852555,0.0,False
39,58272.23573,-1254.9076014141392,G,G,6730.0,6730.0,1.1833308597216356e-16,-1.8424005279541014,0.0,0.0,18.94,-4.606001319885255,0.0,False
40,58302.47078,-1224.6725514141363,G,G,6730.0,6730.0,1.20533062293113e-16,-1.8344005279541022,0.0,0.0,18.92,-4.586001319885256,0.0,False
41,58302.64691,-1224.4964214141364,G,G,6730.0,6730.0,1.0992745931208035e-16,-1.8744005279541014,0.0,0.0,19.02,-4.6860013198852535,0.0,False
42,58325.39373,-1201.7496014141361,G,G,6730.0,6730.0,1.1510818086038315e-16,-1.8544005279541,0.0,0.0,18.97,-4.636001319885253,0.0,False
43,58325.46772,-1201.675611414139,G,G,6730.0,6730.0,1.1617326374437855e-16,-1.8504005279541005,0.0,0.0,18.96,-4.626001319885255,0.0,False
44,58466.02376,-1061.1195714141431,G,G,6730.0,6730.0,1.1510818086038315e-16,-1.8544005279541,0.0,0.0,18.97,-4.636001319885253,0.0,False
45,58466.19993,-1060.943401414137,G,G,6730.0,6730.0,1.030638093688972e-16,-1.9024005279541,0.0,0.0,19.09,-4.756001319885254,0.0,False
46,58496.93551,-1030.2078214141366,G,G,6730.0,6730.0,1.119711633659544e-16,-1.8664005279541005,0.0,0.0,19.0,-4.666001319885254,0.0,False
47,58497.00953,-1030.1338014141365,G,G,6730.0,6730.0,1.1724820171896202e-16,-1.846400527954101,0.0,0.0,18.95,-4.616001319885253,0.0,False
48,58515.26418,-1011.8791514141412,G,G,6730.0,6730.0,1.1942800853576662e-16,-1.8384005279541,0.0,0.0,18.93,-4.596001319885254,0.0,False
49,58515.44035,-1011.7029814141424,G,G,6730.0,6730.0,1.0891963830730904e-16,-1.878400527954101,0.0,0.0,19.03,-4.696001319885255,0.0,False
50,58648.20964,-878.9336914141386,G,G,6730.0,6730.0,1.1942800853576662e-16,-1.8384005279541,0.0,0.0,18.93,-4.596001319885254,0.0,False
51,58648.28363,-878.8597014141415,G,G,6730.0,6730.0,1.1942800853576662e-16,-1.8384005279541,0.0,0.0,18.93,-4.596001319885254,0.0,False
52,58681.33841,-845.8049214141429,G,G,6730.0,6730.0,1.1942800853576662e-16,-1.8384005279541,0.0,0.0,18.93,-4.596001319885254,0.0,False
53,58681.51455,-845.6287814141397,G,G,6730.0,6730.0,1.1510818086038315e-16,-1.8544005279541,0.0,0.0,18.97,-4.636001319885253,0.0,False
54,58700.53375,-826.6095814141372,G,G,6730.0,6730.0,1.1405286271496176e-16,-1.8584005279541014,0.0,0.0,18.98,-4.646001319885254,0.0,False
55,58700.60774,-826.5355914141401,G,G,6730.0,6730.0,1.1405286271496176e-16,-1.8584005279541014,0.0,0.0,18.98,-4.646001319885254,0.0,False
56,58832.93922,-694.2041114141393,G,G,6730.0,6730.0,1.1300721978445351e-16,-1.862400527954101,0.0,0.0,18.99,-4.656001319885252,0.0,False
57,58865.83303,-661.3103014141379,G,G,6730.0,6730.0,7.963540452535123e-16,-1.014400527954102,0.0,0.0,16.87,-2.536001319885255,0.0,False
58,58881.10072,-646.0426114141374,G,G,6730.0,6730.0,1.1724820171896202e-16,-1.846400527954101,0.0,0.0,18.95,-4.616001319885253,0.0,False
59,58881.27689,-645.8664414141385,G,G,6730.0,6730.0,1.1617326374437855e-16,-1.8504005279541005,0.0,0.0,18.96,-4.626001319885255,0.0,False
60,58975.81951,-551.3238214141384,G,G,6730.0,6730.0,1.0693163086268135e-16,-1.8864005279541018,0.0,0.0,19.05,-4.716001319885255,0.0,False
61,58975.89352,-551.2498114141417,G,G,6730.0,6730.0,1.1405286271496176e-16,-1.8584005279541014,0.0,0.0,18.98,-4.646001319885254,0.0,False
62,58976.06966,-551.0736714141385,G,G,6730.0,6730.0,1.1510818086038315e-16,-1.8544005279541,0.0,0.0,18.97,-4.636001319885253,0.0,False
63,58976.14366,-550.999671414138,G,G,6730.0,6730.0,1.1942800853576662e-16,-1.8384005279541,0.0,0.0,18.93,-4.596001319885254,0.0,False
64,58984.14932,-542.9940114141427,G,G,6730.0,6730.0,1.2164834098698546e-16,-1.830400527954101,0.0,0.0,18.91,-4.576001319885254,0.0,False
65,58984.32546,-542.8178714141395,G,G,6730.0,6730.0,1.2390995250041377e-16,-1.8224005279541018,0.0,0.0,18.89,-4.5560013198852545,0.0,False
66,58984.39947,-542.7438614141429,G,G,6730.0,6730.0,1.1300721978445351e-16,-1.862400527954101,0.0,0.0,18.99,-4.656001319885252,0.0,False
67,59024.15282,-502.99051141413656,G,G,6730.0,6730.0,1.1510818086038315e-16,-1.8544005279541,0.0,0.0,18.97,-4.636001319885253,0.0,False
68,59024.22682,-502.91651141413604,G,G,6730.0,6730.0,1.2505647717466787e-16,-1.8184005279541005,0.0,0.0,18.88,-4.546001319885253,0.0,False
69,59197.52309,-329.6202414141371,G,G,6730.0,6730.0,1.1833308597216356e-16,-1.8424005279541014,0.0,0.0,18.94,-4.606001319885255,0.0,False
70,59228.93424,-298.2090914141372,G,G,5134.4,5134.4,1.2164834098698546e-16,-1.830400527954101,0.0,0.0,18.91,-4.576001319885254,0.0,False
71,59229.00825,-298.1350814141406,G,G,5134.4,5134.4,1.20533062293113e-16,-1.8344005279541022,0.0,0.0,18.92,-4.586001319885256,0.0,False
72,59246.51324,-280.6300914141393,G,G,6730.0,6730.0,1.1405286271496176e-16,-1.8584005279541014,0.0,0.0,18.98,-4.646001319885254,0.0,False
73,59246.68941,-280.4539214141405,G,G,6730.0,6730.0,1.1510818086038315e-16,-1.8544005279541,0.0,0.0,18.97,-4.636001319885253,0.0,False
74,59246.76343,-280.3799014141405,G,G,6730.0,6730.0,1.1300721978445351e-16,-1.862400527954101,0.0,0.0,18.99,-4.656001319885252,0.0,False
75,59379.70882,-147.4345114141397,G,G,6730.0,6730.0,1.2390995250041377e-16,-1.8224005279541018,0.0,0.0,18.89,-4.5560013198852545,0.0,False
76,59415.00743,-112.1359014141417,G,G,6730.0,6730.0,1.1942800853576662e-16,-1.8384005279541,0.0,0.0,18.93,-4.596001319885254,0.0,False
77,59415.18356,-111.95977141414187,G,G,6730.0,6730.0,1.119711633659544e-16,-1.8664005279541005,0.0,0.0,19.0,-4.666001319885254,0.0,False
78,59431.18666,-95.95667141414015,G,G,6730.0,6730.0,1.1724820171896202e-16,-1.846400527954101,0.0,0.0,18.95,-4.616001319885253,0.0,False
79,59527.0195,-0.12383141413738485,G,G,5134.4,5134.4,7.963540452535139e-15,-0.014400527954100184,0.0,0.0,14.37,-0.036001319885253125,0.0,False
80,59527.09352,-0.04981141413736623,G,G,5134.4,5134.4,8.186649375995587e-15,-0.0024005279541015057,0.0,0.0,14.34,-0.006001319885253764,0.0,False
81,59527.26969,0.12635858586145332,G,G,5134.4,5134.4,7.963540452535139e-15,-0.014400527954100184,0.0,0.0,14.37,-0.036001319885253125,0.0,False
82,59535.52468,8.381348585862725,G,G,6730.0,6730.0,7.605122090652842e-15,-0.034400527954101534,0.0,0.0,14.42,-0.08600131988525384,0.0,False
83,59535.59869,8.455358585859358,G,G,6730.0,6730.0,7.605122090652842e-15,-0.034400527954101534,0.0,0.0,14.42,-0.08600131988525384,0.0,False
84,59572.99839,45.855058585861116,G,G,6730.0,6730.0,6.267670984234381e-15,-0.11840052795410116,0.0,0.0,14.63,-0.2960013198852547,0.0,False
85,59610.97859,83.83525858585926,G,G,6730.0,6730.0,4.842907683285577e-15,-0.23040052795410126,0.0,0.0,14.91,-0.576001319885254,0.0,False
86,59611.0526,83.90926858586317,G,G,6730.0,6730.0,4.887718556358912e-15,-0.2264005279541017,0.0,0.0,14.9,-0.5660013198852543,0.0,False
87,59611.22877,84.085438585862,G,G,6730.0,6730.0,4.79850763876598e-15,-0.23440052795410082,0.0,0.0,14.92,-0.5860013198852538,0.0,False
88,59611.55296,84.40962858586136,G,G,6730.0,6730.0,4.79850763876598e-15,-0.23440052795410082,0.0,0.0,14.92,-0.5860013198852538,0.0,False
89,59617.55693,90.41359858585929,G,G,6730.0,6730.0,4.5405262468979855e-15,-0.25840052795410173,0.0,0.0,14.98,-0.6460013198852543,0.0,False
90,59617.7331,90.58976858585811,G,G,6730.0,6730.0,4.582539218988733e-15,-0.2544005279541004,0.0,0.0,14.97,-0.6360013198852545,0.0,False
91,59617.80712,90.66378858585813,G,G,6730.0,6730.0,4.582539218988733e-15,-0.2544005279541004,0.0,0.0,14.97,-0.6360013198852545,0.0,False
92,59617.98329,90.83995858585695,G,G,6730.0,6730.0,4.624940932323969e-15,-0.25040052795410084,0.0,0.0,14.96,-0.6260013198852548,0.0,False
93,59618.05729,90.91395858585747,G,G,6730.0,6730.0,4.7109250039241826e-15,-0.24240052795409994,0.0,0.0,14.94,-0.6060013198852534,0.0,False
94,59618.23347,91.09013858585968,G,G,6730.0,6730.0,4.582539218988733e-15,-0.2544005279541004,0.0,0.0,14.97,-0.6360013198852545,0.0,False
95,58469.51978009986,-1057.623551314282,g,g,4830.0,4830.0,2.8317283911517254e-17,-2.463455123344806,7.2310660975138e-18,0.255358745567147,20.85280632215793,-6.5188076420431855,0.255358745567147,False
96,59622.50210649986,95.35877508571866,g,g,4830.0,4830.0,4.059286187444142e-15,-0.30705704746106655,1.9791989191612442e-17,0.004875731416235552,15.461811132448577,-1.1278124523338313,0.004875731416235552,False
97,59624.50640049996,97.363069085819,g,g,4830.0,4830.0,4.039869042150455e-15,-0.30913943135730904,2.2604445211725713e-17,0.005595341080584431,15.467017092189183,-1.1330184120744367,0.005595341080584431,False
98,59627.440787000116,100.29745558597642,g,g,4830.0,4830.0,3.455403514365868e-15,-0.37700794783081015,5.4149345565894655e-17,0.01567091812599261,15.636688383372936,-1.3026897032581903,0.01567091812599261,False
99,59630.37994210003,103.2366106858899,g,g,4204.414142857143,4204.414142857143,3.909858794084872e-15,-0.323345645467505,1.9994745399248764e-17,0.005113930311114641,15.502532627464674,-1.1685339473499283,0.005113930311114641,False
100,59639.33762730006,112.19429588592175,g,g,5422.35170612245,5422.35170612245,3.2702106787456893e-15,-0.40093098607409416,1.8622074150769508e-17,0.005694457018259181,15.696495978981147,-1.3624972988664013,0.005694457018259181,False
101,59671.39799770014,144.25466628600407,g,g,4830.0,4830.0,2.512030078216613e-15,-0.5154818832551307,1.4366397572259996e-17,0.005719038835099958,15.982873221933737,-1.6488745418189907,0.005719038835099958,False
102,59678.31615740014,151.17282598600286,g,g,4204.414142857143,4204.414142857143,2.4456468082873727e-15,-0.5271129805031087,1.5195140438448388e-17,0.006213137721668476,16.011950965053682,-1.677952284938936,0.006213137721668476,False
103,59680.333159700036,153.1898282858965,g,g,3682.95493877551,3682.95493877551,2.1883960730375438e-15,-0.5753807916624201,2.3686618257657464e-17,0.010823734583283133,16.13262049295196,-1.7986218128372151,0.010823734583283133,False
104,59685.31484950008,158.17151808593917,g,g,3728.4651428571424,3728.4651428571424,2.142470237212248e-15,-0.5845919209487231,4.253364315858408e-17,0.019852617982655505,16.15564831616772,-1.8216496360529746,0.019852617982655505,False
105,59689.293182900175,162.1498514860359,g,g,4830.0,4830.0,2.0736868401438284e-15,-0.5987635468530463,1.9787398524205918e-17,0.009542134396162484,16.191077380928526,-1.85707870081378,0.009542134396162484,False
106,59697.21091439994,170.06758298580098,g,g,4190.259714285714,4190.259714285714,2.0130329769548385e-15,-0.6116558290096119,1.360943546197173e-17,0.006760661955254721,16.22330808631994,-1.889309406205193,0.006760661955254721,False
107,59699.21045139991,172.06711998576793,g,g,4204.414142857143,4204.414142857143,2.044542866929139e-15,-0.6049104978242319,1.3549719367872331e-17,0.006627261079746266,16.20644475835649,-1.8724460782417438,0.006627261079746266,False
108,59701.255034700036,174.1117032858965,g,g,4830.0,4830.0,1.9249187480863796e-15,-0.631094316035119,1.330803822424299e-17,0.006913558422906378,16.27190430388371,-1.9379056237689625,0.006913558422906378,False
109,59713.191736099776,186.04840468563634,g,g,4204.414142857143,4204.414142857143,1.7470311994619597e-15,-0.6732060575234211,2.4020168316050766e-17,0.013749135289311579,16.377183657604466,-2.0431849774897195,0.013749135289311579,False
110,59715.2546064998,188.11127508566278,g,g,4830.0,4830.0,1.739688322448988e-15,-0.6750352701471591,2.4616444175447695e-17,0.014149916314202027,16.381756689163808,-2.047758009049062,0.014149916314202027,False
111,59722.19188660011,195.04855518596742,g,g,4830.0,4830.0,1.6853637183718603e-15,-0.6888130780282626,1.2300816832895811e-17,0.007298612577692708,16.416201208866568,-2.0822025287518215,0.007298612577692708,False
112,59722.2546759001,195.1113444859584,g,g,4830.0,4830.0,1.6971771941874159e-15,-0.6857795311465722,1.3552432634511695e-17,0.007985278544236158,16.408617341662342,-2.0746186615475963,0.007985278544236158,False
113,59724.19096060004,197.04762918590131,g,g,4830.0,4830.0,1.701531613510406e-15,-0.6846666959932275,1.347645819614625e-17,0.007920192660037129,16.405835253778978,-2.071836573664232,0.007920192660037129,False
114,59726.21170140011,199.06836998597282,g,g,4204.414142857143,4204.414142857143,1.6752942486548627e-15,-0.6914156209014646,1.170092035591868e-17,0.006984397138182533,16.42270756604957,-2.0887088859348246,0.006984397138182533,False
115,59737.18686340004,210.04353198590252,g,g,4830.0,4830.0,1.5393910700703395e-15,-0.7281577555393195,1.3728253714842736e-17,0.008917976712841039,16.514562902644208,-2.180564222529462,0.008917976712841039,False
116,59909.503645800054,382.36031438591453,g,g,4830.0,4830.0,3.3012793907338207e-16,-1.3968244377670427,1.07471817924157e-17,0.03255459632584074,18.18622960821352,-3.8522309280987734,0.03255459632584074,False
117,59914.49802079983,387.354689385691,g,g,4830.0,4830.0,3.3438461033537823e-16,-1.3912604371236696,1.4013547327398708e-17,0.04190846975087615,18.172319606605086,-3.83832092649034,0.04190846975087615,False
118,59923.503576400224,396.3602449860846,g,g,4830.0,4830.0,3.2186599001378463e-16,-1.4078316290884043,1.544492030125958e-17,0.047985561632647535,18.21374758651692,-3.879748906402174,0.047985561632647535,False
119,59932.48113430012,405.33780288598064,g,g,4830.0,4830.0,2.965305519021132e-16,-1.443437272557464,7.998754167337929e-18,0.026974468957850835,18.30276169518957,-3.968763015074824,0.026974468957850835,False
120,59934.539745400194,407.39641398605454,g,g,4204.414142857143,4204.414142857143,2.7329479482169803e-16,-1.4788753582600194,9.037539898123719e-18,0.03306883288435829,18.39135690944596,-4.057358229331214,0.03306883288435829,False
121,59951.48099539988,424.3376639857379,g,g,4830.0,4830.0,2.3449110479925126e-16,-1.5453803456412079,1.6865169053852255e-17,0.07192242566425107,18.55761937789893,-4.223620697784185,0.07192242566425107,False
122,59965.4426851999,438.2993537857619,g,g,4830.0,4830.0,1.9793180215981847e-16,-1.6189911395395011,1.4720975448205975e-17,0.07437397774168518,18.741646362644666,-4.40764768252992,0.07437397774168518,False
123,59968.41497689998,441.27164548583823,g,g,4204.414142857143,4204.414142857143,2.1267344900109707e-16,-1.5877934442126307,9.588684426808563e-18,0.04508641991675745,18.663652124327488,-4.329653444212742,0.04508641991675745,False
124,59969.360671299975,442.2173398858358,g,g,3717.4447346938773,3717.4447346938773,2.0610119046613147e-16,-1.60142621812434,9.461140132200482e-18,0.045905315300715004,18.69773405910676,-4.363735378992015,0.045905315300715004,False
125,59977.31730319979,450.17397178564715,g,g,4830.0,4830.0,1.525911273899728e-16,-1.7319774367155958,2.6705490762681282e-17,0.17501339179722303,19.0241121055849,-4.690113425470155,0.17501339179722303,False
126,59996.37787039997,469.234538985831,g,g,4830.0,4830.0,1.9824943124259015e-16,-1.6182947684049562,3.4465402120053204e-17,0.17384868094718126,18.7399054348083,-4.405906754693554,0.17384868094718126,False
127,60016.20461810008,489.0612866859374,g,g,4830.0,4830.0,9.540731697867783e-17,-1.9359250355527369,1.3798312042455106e-17,0.14462530211953065,19.53398110267775,-5.199982422563004,0.14462530211953065,False
128,60036.294386600144,509.15105518600467,g,g,4239.585908163265,4239.585908163265,8.380087207087932e-17,-1.9922581803254733,1.6154662249763102e-17,0.19277439304091473,19.674813964609598,-5.340815284494852,0.19277439304091473,False
129,60043.316620400175,516.1732889860359,g,g,4830.0,4830.0,8.629692948140622e-17,-1.9795113750289577,1.528185870726082e-17,0.17708461702051048,19.64294695136831,-5.308948271253563,0.17708461702051048,False
130,60052.2708101999,525.1274787857619,g,g,4830.0,4830.0,9.491201914615494e-17,-1.9381855058293258,6.257669963640316e-18,0.06593127003234579,19.539632278369226,-5.2056335982544795,0.06593127003234579,False
131,60054.253911999986,527.110580585846,g,g,3682.95493877551,3682.95493877551,9.384281110380408e-17,-1.9431057096600401,7.304247324584656e-18,0.07783491605451881,19.55193278794601,-5.217934107831265,0.07783491605451881,False
132,60056.21137729986,529.0680458857169,g,g,3697.5018775510202,3697.5018775510202,8.360442198939098e-17,-1.9932774697810718,6.5804118974494485e-18,0.07870889769783317,19.67736218824859,-5.343363508133844,0.07870889769783317,False
133,60058.3191550998,531.1758236856622,g,g,3728.4651428571424,3728.4651428571424,8.876250096708424e-17,-1.9672771880612618,7.537769451383164e-18,0.08492065195614973,19.61236148394907,-5.278362803834323,0.08492065195614973,False
134,60062.21899309987,535.0756616857325,g,g,3697.5018775510202,3697.5018775510202,8.851394166117436e-17,-1.9684950374733976,1.0030638887895689e-17,0.11332270035258768,19.61540610747941,-5.2814074273646625,0.11332270035258768,False
135,60073.2759953998,546.1326639856634,g,g,4830.0,4830.0,6.882083161714134e-17,-2.0777868022056563,9.800912140692055e-18,0.14241199808824923,19.88863551931005,-5.554636839195304,0.14241199808824923,False
136,60085.22853010008,558.0851986859416,g,g,4239.585908163265,4239.585908163265,5.151163967355885e-17,-2.203601344266252,6.448305637618533e-18,0.1251815255441864,20.203171874461543,-5.869173194346796,0.1251815255441864,False
137,60088.29000000004,561.1466685858977,g,g,3697.5018775510202,3697.5018775510202,5.77880155665054e-17,-2.153668937347545,7.783517404922008e-18,0.13469085810645876,20.078340857164772,-5.744342177050026,0.13469085810645876,False
138,60099.19152780017,572.0481963860293,g,g,4830.0,4830.0,8.840826756574974e-17,-1.9690138381619189,2.3452844754680698e-17,0.265278863622553,19.616703109200706,-5.28270442908596,0.265278863622553,False
139,60101.20798610011,574.0646546859716,g,g,4239.585908163265,4239.585908163265,3.803436296733896e-17,-2.3353305717403376,9.542725630754623e-18,0.2508974749741226,20.53249494314676,-6.198496263032013,0.2508974749741226,False
140,60103.18483800022,576.0415065860798,g,g,4204.414142857143,4204.414142857143,6.913933593966491e-17,-2.075781514477475,7.384121965665856e-18,0.10680059137550409,19.8836222999896,-5.549623619874854,0.10680059137550409,False
141,60105.21324069984,578.069909285703,g,g,3697.5018775510202,3697.5018775510202,4.0149452970882374e-17,-2.311827085979436,7.81528565937273e-18,0.19465484785161624,20.4737362287445,-6.139737548629753,0.19465484785161624,False
142,58204.29952549981,-1322.84380591433,g,g,4830.0,4830.0,7.063010477589858e-17,-2.0665168679460226,7.063010477589858e-18,0.1,19.860460683660968,-5.5264620035462215,0.1,True
143,58204.31886570016,-1322.8244657139803,g,g,4830.0,4830.0,8.037059405411034e-17,-2.010409540050139,8.037059405411034e-18,0.1,19.720192363921257,-5.3861936838065105,0.1,True
144,58210.28379630018,-1316.8595351139593,g,g,4830.0,4830.0,1.3520326841110864e-16,-1.78451952805902,1.3520326841110865e-17,0.1,19.155467333943463,-4.821468653828717,0.1,True
145,58210.30569439987,-1316.8376370142723,g,g,4830.0,4830.0,1.5017228484755348e-16,-1.7389169299121967,1.501722848475535e-17,0.1,19.041460838576402,-4.707462158461656,0.1,True
146,58229.26182870008,-1297.881502714059,g,g,4830.0,4830.0,4.233196074666893e-17,-2.2888383337051064,4.233196074666894e-18,0.1,20.416264348058675,-6.082265667943929,0.1,True
147,58233.211655099876,-1293.9316763142633,g,g,4204.414142857143,4204.414142857143,5.04422055161909e-17,-2.2127126512035584,5.044220551619091e-18,0.1,20.22595014180481,-5.891951461690063,0.1,True
148,58236.20943289995,-1290.9338985141876,g,g,4830.0,4830.0,1.2826748006364278e-16,-1.80739015575457,1.2826748006364278e-17,0.1,19.212643903182336,-4.87864522306759,0.1,True
149,58243.18984950008,-1283.9534819140608,g,g,4204.414142857143,4204.414142857143,3.8396446002139205e-17,-2.331215690777311,3.839644600213921e-18,0.1,20.52220774073919,-6.188209060624445,0.1,True
150,58249.18842589995,-1277.9549055141906,g,g,4830.0,4830.0,3.3954381180943463e-17,-2.384610898597705,3.3954381180943464e-18,0.1,20.65569576029018,-6.321697080175433,0.1,True
151,58268.16599539993,-1258.9773360142062,g,g,4830.0,4830.0,7.302613430394093e-17,-2.052028406921055,7.302613430394094e-18,0.1,19.824239531098552,-5.490240850983806,0.1,True
152,58442.50428240001,-1084.6390490141275,g,g,4830.0,4830.0,3.949512552788383e-17,-2.318963219961903,3.949512552788383e-18,0.1,20.49157656370067,-6.1575778835859225,0.1,True
153,58462.498101899866,-1064.6452295142735,g,g,4830.0,4830.0,5.585025342281158e-16,-1.168481570364694,5.585025342281158e-17,0.1,17.615372439707645,-3.281373759592899,0.1,True
154,58472.521574100014,-1054.6217573141257,g,g,4830.0,4830.0,2.5147199845972457e-17,-2.5150170852863223,2.514719984597246e-18,0.1,20.981711227011715,-6.647712546896969,0.1,True
