time,flux,filt,sample
-13.624999999999819,-3.2072024021691092,r,0
-13.583333333333153,-3.1830153084838564,r,0
-13.541666666666481,-3.159023853534517,r,0
-13.499999999999815,-3.135227155860221,r,0
-13.458333333333146,-3.1116225399660813,r,0
-13.41666666666648,-3.088208661205769,r,0
-13.374999999999812,-3.064983999441864,r,0
-13.333333333333142,-3.0419459974842944,r,0
-13.291666666666474,-3.01909363494536,r,0
-13.249999999999808,-2.9964246336576927,r,0
-13.208333333333142,-2.9739374815913777,r,0
-13.166666666666472,-2.9516302490087476,r,0
-13.124999999999805,-2.9295016961208553,r,0
-13.083333333333135,-2.907550197200841,r,0
-13.041666666666469,-2.8857734739128738,r,0
-12.999999999999803,-2.864170697326845,r,0
-12.958333333333131,-2.8427403689696256,r,0
-12.916666666666464,-2.8214792947161627,r,0
-12.874999999999797,-2.80038769322255,r,0
-12.833333333333131,-2.7794625570591585,r,0
-12.791666666666462,-2.758703906448705,r,0
-12.749999999999792,-2.738109031190561,r,0
-12.708333333333128,-2.717677406534758,r,0
-12.66666666666646,-2.697406163316341,r,0
-12.624999999999789,-2.677294878423986,r,0
-12.583333333333123,-2.6573421499671213,r,0
-12.541666666666455,-2.6375455120056834,r,0
-12.499999999999787,-2.6179046722563903,r,0
-12.458333333333119,-2.598418282817576,r,0
-12.416666666666453,-2.5790840414244087,r,0
-12.374999999999782,-2.5599004883963055,r,0
-12.333333333333115,-2.5408676896906606,r,0
-12.291666666666448,-2.5219829273236627,r,0
-12.249999999999778,-2.503245298802792,r,0
-12.208333333333114,-2.48465293190894,r,0
-12.166666666666446,-2.4662056112573154,r,0
-12.124999999999774,-2.447901118780454,r,0
-12.083333333333107,-2.4297387840978324,r,0
-12.041666666666439,-2.4117177675340784,r,0
-11.99999999999977,-2.393835619216329,r,0
-11.958333333333105,-2.3760912067756372,r,0
-11.916666666666437,-2.358483922450585,r,0
-11.874999999999769,-2.3410123397260385,r,0
-11.833333333333101,-2.32367553687423,r,0
-11.791666666666432,-2.306471621149715,r,0
-11.749999999999764,-2.2894000516778945,r,0
-11.7083333333331,-2.27246011698357,r,0
-11.666666666666432,-2.2556490165378023,r,0
-11.624999999999764,-2.23896686907662,r,0
-11.583333333333094,-2.222412415115869,r,0
-11.541666666666426,-2.205984434243895,r,0
-11.499999999999758,-2.189681858840018,r,0
-11.45833333333309,-2.173503159055688,r,0
-11.416666666666423,-2.1574476789404144,r,0
-11.374999999999755,-2.141514444769115,r,0
-11.333333333333085,-2.1257023897601712,r,0
-11.291666666666417,-2.110010118432797,r,0
-11.24999999999975,-2.094436555531612,r,0
-11.208333333333085,-2.078980948184128,r,0
-11.166666666666414,-2.0636421215706306,r,0
-11.124999999999748,-2.0484198764752115,r,0
-11.083333333333082,-2.0333120342293576,r,0
-11.041666666666414,-2.0183183180434483,r,0
-10.999999999999744,-2.0034374977269565,r,0
-10.958333333333076,-1.9886681650754134,r,0
-10.916666666666407,-1.974009869865938,r,0
-10.874999999999739,-1.9594622222643991,r,0
-10.833333333333075,-1.9450231795465989,r,0
-10.791666666666405,-1.9306927619692615,r,0
-10.749999999999739,-1.9164694654015868,r,0
-10.708333333333067,-1.9023522905792944,r,0
-10.666666666666401,-1.8883409745733353,r,0
-10.624999999999734,-1.874433896997239,r,0
-10.583333333333064,-1.8606306772892367,r,0
-10.5416666666664,-1.8469297457229317,r,0
-10.49999999999973,-1.8333315039670133,r,0
-10.458333333333062,-1.8198340901141208,r,0
-10.416666666666393,-1.8064366897181898,r,0
-10.374999999999725,-1.7931391046349958,r,0
-10.333333333333059,-1.7799401327110758,r,0
-10.291666666666393,-1.7668386692527598,r,0
-10.249999999999723,-1.7538344308442682,r,0
-10.208333333333057,-1.7409262693136967,r,0
-10.166666666666387,-1.7281129853196369,r,0
-10.12499999999972,-1.7153947139457948,r,0
-10.083333333333051,-1.7027700109562893,r,0
-10.041666666666384,-1.6902386178912288,r,0
-9.999999999999718,-1.677800005732422,r,0
-9.95833333333305,-1.665452456237304,r,0
-9.91666666666638,-1.6531948100119713,r,0
-9.874999999999712,-1.641027902806023,r,0
-9.833333333333043,-1.6289499816344382,r,0
-9.791666666666377,-1.6169607719086265,r,0
-9.74999999999971,-1.6050600239406059,r,0
-9.70833333333304,-1.593245405251789,r,0
-9.666666666666371,-1.5815176011374703,r,0
-9.624999999999703,-1.56987551675698,r,0
-9.583333333333035,-1.558318385052651,r,0
-9.54166666666637,-1.5468456813350855,r,0
-9.499999999999703,-1.5354560222463398,r,0
-9.458333333333034,-1.5241504577308795,r,0
-9.416666666666366,-1.5129256990814532,r,0
-9.374999999999698,-1.5017834169515503,r,0
-9.33333333333303,-1.490722280710795,r,0
-9.29166666666636,-1.4797413693712613,r,0
-9.249999999999696,-1.4688396906068562,r,0
-9.208333333333027,-1.4580179058387976,r,0
-9.16666666666636,-1.4472739528521466,r,0
-9.124999999999693,-1.4366078218276535,r,0
-9.083333333333021,-1.4260188574039567,r,0
-9.041666666666355,-1.4155063777466381,r,0
-8.999999999999687,-1.4050699805033524,r,0
-8.95833333333302,-1.3947099406313157,r,0
-8.916666666666352,-1.384423432315998,r,0
-8.87499999999968,-1.3742113662265822,r,0
-8.833333333333018,-1.3640731292103538,r,0
-8.79166666666635,-1.3540074639379291,r,0
-8.749999999999682,-1.3440149288971064,r,0
-8.708333333333012,-1.3340943454740035,r,0
-8.666666666666346,-1.3242446449403893,r,0
-8.624999999999677,-1.3144656288101224,r,0
-8.58333333333301,-1.3047572480925531,r,0
-8.541666666666341,-1.2951182682363012,r,0
-8.499999999999671,-1.2855489766656731,r,0
-8.458333333333007,-1.276047302226761,r,0
-8.416666666666336,-1.2666142890277214,r,0
-8.374999999999668,-1.2572489335749175,r,0
-8.333333333333002,-1.2479504354680273,r,0
-8.291666666666334,-1.238718076238662,r,0
-8.249999999999662,-1.2295522910291616,r,0
-8.208333333332998,-1.2204518525432135,r,0
-8.16666666666633,-1.2114168454532752,r,0
-8.124999999999662,-1.2024454518045857,r,0
-8.083333333332996,-1.1935384334010912,r,0
-8.041666666666325,-1.1846951188119128,r,0
-7.999999999999661,-1.1759148546311273,r,0
-7.9583333333329875,-1.1671972642599933,r,0
-7.916666666666323,-1.1585413006568501,r,0
-7.874999999999655,-1.149946906996611,r,0
-7.833333333332989,-1.1414139301664044,r,0
-7.79166666666632,-1.1329415570908203,r,0
-7.749999999999654,-1.1245298374079375,r,0
-7.708333333332986,-1.1161778707782766,r,0
-7.666666666666314,-1.1078846471563466,r,0
-7.624999999999652,-1.099650631017603,r,0
-7.583333333332984,-1.09147545869995,r,0
-7.541666666666314,-1.0833573328618513,r,0
-7.499999999999645,-1.0752980424331575,r,0
-7.458333333332975,-1.0672951827860366,r,0
-7.416666666666311,-1.05934876972362,r,0
-7.374999999999645,-1.0514584967536322,r,0
-7.333333333332975,-1.0436249801513213,r,0
-7.2916666666663055,-1.0358466924131875,r,0
-7.249999999999639,-1.028123265913571,r,0
-7.2083333333329715,-1.020454391273148,r,0
-7.1666666666663,-1.0128404035850096,r,0
-7.124999999999638,-1.005279700105163,r,0
-7.083333333332964,-0.9977724153016148,r,0
-7.0416666666663,-0.9903187292221212,r,0
-6.999999999999634,-0.9829173849164654,r,0
-6.958333333332961,-0.9755681418026185,r,0
-6.916666666666295,-0.9682709539362762,r,0
-6.874999999999623,-0.9610257411806735,r,0
-6.833333333332959,-0.9538310434193598,r,0
-6.791666666666291,-0.9466873244957448,r,0
-6.749999999999622,-0.9395944905372637,r,0
-6.708333333332956,-0.9325508975785652,r,0
-6.6666666666662895,-0.9255577497934766,r,0
-6.624999999999622,-0.9186135502106509,r,0
-6.58333333333295,-0.911718550025963,r,0
-6.541666666666286,-0.9048721780815256,r,0
-6.499999999999616,-0.8980737708408917,r,0
-6.45833333333295,-0.8913234972152146,r,0
-6.416666666666284,-0.8846212154925084,r,0
-6.374999999999609,-0.8779657777625367,r,0
-6.333333333332945,-0.8713571352403164,r,0
-6.291666666666277,-0.8647949136705897,r,0
-6.249999999999606,-0.8582793431675491,r,0
-6.208333333332943,-0.8518096008857725,r,0
-6.1666666666662735,-0.8453856314017294,r,0
-6.124999999999604,-0.8390068629577669,r,0
-6.083333333332938,-0.832673159173833,r,0
-6.04166666666627,-0.8263837971940546,r,0
-5.999999999999602,-0.820138870460358,r,0
-5.958333333332938,-0.8139379912733808,r,0
-5.916666666666266,-0.8077805175737645,r,0
-5.8749999999995985,-0.8016663585354671,r,0
-5.833333333332931,-0.7955957082824483,r,0
-5.791666666666266,-0.7895681563108177,r,0
-5.749999999999595,-0.7835828019317326,r,0
-5.708333333332931,-0.7776389707328413,r,0
-5.666666666666259,-0.7717377248069823,r,0
-5.624999999999588,-0.7658783292672133,r,0
-5.583333333332927,-0.7600596613045596,r,0
-5.541666666666256,-0.7542825777032505,r,0
-5.499999999999591,-0.7485455643254184,r,0
-5.45833333333292,-0.7428497232162279,r,0
-5.416666666666249,-0.7371936044435223,r,0
-5.374999999999584,-0.7315770497759146,r,0
-5.33333333333292,-0.7260011668197386,r,0
-5.291666666666252,-0.7204640179026782,r,0
-5.249999999999577,-0.7149660367028261,r,0
-5.208333333332909,-0.709506676812584,r,0
-5.166666666666245,-0.7040866529679626,r,0
-5.124999999999574,-0.6987038132150438,r,0
-5.083333333332909,-0.6933595750863368,r,0
-5.041666666666238,-0.6880531613717551,r,0
-4.999999999999577,-0.6827841258055471,r,0
-4.958333333332906,-0.6775520784498674,r,0
-4.916666666666238,-0.6723581697542969,r,0
-4.874999999999567,-0.6671998850473493,r,0
-4.833333333332906,-0.6620781498249464,r,0
-4.791666666666234,-0.6569932826672975,r,0
-4.74999999999957,-0.6519436183325347,r,0
-4.708333333332899,-0.6469307934744357,r,0
-4.666666666666231,-0.6419530375863687,r,0
-4.624999999999563,-0.6370102933394151,r,0
-4.583333333332895,-0.6321032004838472,r,0
-4.541666666666224,-0.6272306395882232,r,0
-4.499999999999563,-0.6223924960238598,r,0
-4.458333333332888,-0.6175888901253792,r,0
-4.416666666666227,-0.6128195481550591,r,0
-4.374999999999556,-0.6080836439402404,r,0
-4.333333333332888,-0.6033819662519342,r,0
-4.291666666666224,-0.598713576306114,r,0
-4.249999999999552,-0.5940786761603682,r,0
-4.208333333332881,-0.5894763764700635,r,0
-4.166666666666213,-0.5849071357460147,r,0
-4.124999999999549,-0.580370397268986,r,0
-4.083333333332877,-0.575865941420517,r,0
-4.041666666666213,-0.571393502521218,r,0
-3.999999999999549,-0.5669533979080512,r,0
-3.958333333332874,-0.5625446188626704,r,0
-3.916666666666206,-0.5581681168007506,r,0
-3.8749999999995417,-0.5538221470698694,r,0
-3.8333333333328774,-0.5495080112438195,r,0
-3.7916666666662024,-0.5452242775824523,r,0
-3.749999999999538,-0.5409712956569059,r,0
-3.7083333333328703,-0.5367488973685646,r,0
-3.6666666666662024,-0.5325568250228656,r,0
-3.624999999999538,-0.5283947013854053,r,0
-3.5833333333328667,-0.5242629078146983,r,0
-3.5416666666662024,-0.5201607040322713,r,0
-3.4999999999995346,-0.5160878178281152,r,0
-3.4583333333328596,-0.5120446713253024,r,0
-3.4166666666661953,-0.5080305049580609,r,0
-3.374999999999524,-0.5040452722076019,r,0
-3.3333333333328596,-0.5000888490435464,r,0
-3.291666666666192,-0.4961612408705989,r,0
-3.2499999999995275,-0.49226185954709223,r,0
-3.208333333332856,-0.4883907938273424,r,0
-3.1666666666661847,-0.48454771762141746,r,0
-3.1249999999995204,-0.4807323478369412,r,0
-3.083333333332849,-0.4769449330426916,r,0
-3.0416666666661847,-0.473184762559427,r,0
-2.9999999999995133,-0.4694527577961871,r,0
-2.9583333333328454,-0.4657474884910684,r,0
-2.9166666666661776,-0.4620684263336763,r,0
-2.874999999999517,-0.45841686568570594,r,0
-2.8333333333328454,-0.4547922936896214,r,0
-2.791666666666181,-0.4511939779005196,r,0
-2.7499999999995097,-0.4476219783710249,r,0
-2.7083333333328383,-0.44407627098926383,r,0
-2.6666666666661705,-0.44055625136564913,r,0
-2.6249999999995026,-0.4370622271103741,r,0
-2.583333333332842,-0.43359415335526563,r,0
-2.541666666666174,-0.4301514011759693,r,0
-2.4999999999995026,-0.42673403359495765,r,0
-2.4583333333328348,-0.4233418193166507,r,0
-2.4166666666661634,-0.41997482916408657,r,0
-2.374999999999499,-0.41663235341251337,r,0
-2.3333333333328277,-0.41331501200236787,r,0
-2.29166666666616,-0.41002245799947445,r,0
-2.2499999999994955,-0.40675385774844486,r,0
-2.208333333332824,-0.40350956227302603,r,0
-2.16666666666616,-0.40028953065520056,r,0
-2.124999999999492,-0.39709361011531996,r,0
-2.083333333332824,-0.39392098310101886,r,0
-2.0416666666661527,-0.3907730680090431,r,0
-1.9999999999994884,-0.3876478002243644,r,0
-1.9583333333328206,-0.38454657679058357,r,0
-1.9166666666661563,-0.381467976156145,r,0
-1.8749999999994849,-0.3784128901520383,r,0
-1.833333333332817,-0.3753806377607809,r,0
-1.7916666666661456,-0.37237135445271363,r,0
-1.7499999999994849,-0.36938484168095087,r,0
-1.708333333332817,-0.366421021710579,r,0
-1.6666666666661456,-0.3634792429559752,r,0
-1.6249999999994813,-0.36055958232641316,r,0
-1.58333333333281,-0.3576627726174735,r,0
-1.5416666666661385,-0.3547874291827817,r,0
-1.4999999999994706,-0.3519340055881415,r,0
-1.4583333333328028,-0.34910272288789557,r,0
-1.416666666666142,-0.3462928026378691,r,0
-1.3749999999994706,-0.3435043237753135,r,0
-1.3333333333328063,-0.3407375961547494,r,0
-1.2916666666661314,-0.3379917063897011,r,0
-1.2499999999994706,-0.3352670621995486,r,0
-1.2083333333327992,-0.3325636588144967,r,0
-1.1666666666661314,-0.3298805701402898,r,0
-1.12499999999946,-0.32721851701962024,r,0
-1.0833333333327957,-0.324576795503571,r,0
-1.0416666666661278,-0.32195609085571775,r,0
-0.99999999999946,-0.31935528022334836,r,0
-0.9583333333327957,-0.3167754299885388,r,0
-0.9166666666661207,-0.31421482887259344,r,0
-0.8749999999994529,-0.31167474586546007,r,0
-0.8333333333327886,-0.3091546191776544,r,0
-0.7916666666661207,-0.30665384578806254,r,0
-0.7499999999994529,-0.3041732694044512,r,0
-0.7083333333327886,-0.30171186143166295,r,0
-0.6666666666661136,-0.2992698544721861,r,0
-0.6249999999994458,-0.2968476930081394,r,0
-0.583333333332785,-0.2944440907290087,r,0
-0.5416666666661136,-0.29206004483130954,r,0
-0.49999999999944933,-0.2896948825991075,r,0
-0.4583333333327815,-0.2873483351800168,r,0
-0.4166666666661101,-0.28502102019484354,r,0
-0.3749999999994422,-0.2827118305993963,r,0
-0.3333333333327708,-0.2804208873463878,r,0
-0.2916666666661101,-0.2781489741159753,r,0
-0.24999999999943512,-0.2758954737020538,r,0
-0.20833333333276727,-0.27366014553204465,r,0
-0.16666666666610297,-0.2714427709347049,r,0
-0.12499999999943512,-0.26924368658451314,r,0
-0.08333333333276727,-0.2670625185335531,r,0
-0.04166666666610297,-0.26489880742146,r,0
5.719869022868806e-13,-0.26275293808705413,r,0
0.04166666666723984,-0.2606248006444041,r,0
0.08333333333390769,-0.2585138059107699,r,0
0.12500000000057554,-0.2564206203565078,r,0
0.16666666666723629,-0.25434468420481693,r,0
0.20833333333390414,-0.25228559502297543,r,0
0.25000000000057554,-0.250244258577375,r,0
0.2916666666672434,-0.24821937544055928,r,0
0.3333333333339148,-0.24621168784101854,r,0
0.3750000000005791,-0.24422075311875702,r,0
0.4166666666672434,-0.24224658912340047,r,0
0.45833333333391835,-0.24028911950262355,r,0
0.5000000000005862,-0.23834794787840963,r,0
0.541666666667254,-0.23642314244901286,r,0
0.5833333333339183,-0.23451517897088792,r,0
0.6250000000005826,-0.2326230192868799,r,0
0.6666666666672505,-0.2307472145024292,r,0
0.7083333333339219,-0.22888786349438206,r,0
0.7500000000005862,-0.2270434226492526,r,0
0.7916666666672576,-0.22521600470795278,r,0
0.8333333333339255,-0.22340394191655832,r,0
0.8750000000005933,-0.2216075730271605,r,0
0.9166666666672647,-0.21982666412654694,r,0
0.958333333333929,-0.21806115654505476,r,0
1.0000000000005933,-0.21631188290252013,r,0
1.0416666666672612,-0.21457811373171154,r,0
1.083333333333929,-0.2128586804647199,r,0
1.1250000000006004,-0.21115526383159278,r,0
1.1666666666672683,-0.20946628733953432,r,0
1.2083333333339326,-0.20779264252175977,r,0
1.250000000000604,-0.2061340628667807,r,0
1.2916666666672718,-0.2044902292955868,r,0
1.333333333333936,-0.2028612092323172,r,0
1.375000000000611,-0.2012467842262744,r,0
1.4166666666672718,-0.1996470615078394,r,0
1.4583333333339397,-0.19806199968749283,r,0
1.500000000000611,-0.19649102070501812,r,0
1.541666666667279,-0.19493470438060712,r,0
1.5833333333339432,-0.19339288845651836,r,0
1.6250000000006182,-0.19186575162378716,r,0
1.666666666667279,-0.19035189528589314,r,0
1.7083333333339503,-0.18885224165134673,r,0
1.7500000000006182,-0.1873671193096449,r,0
1.7916666666672825,-0.18589535896400378,r,0
1.8333333333339503,-0.1844377113359421,r,0
1.8750000000006182,-0.18299393745545345,r,0
1.9166666666672896,-0.18156383637128926,r,0
1.9583333333339539,-0.18014655430667048,r,0
2.0000000000006217,-0.17874428123854003,r,0
2.0416666666672896,-0.17735473078840513,r,0
2.0833333333339574,-0.17597875975934585,r,0
2.1250000000006253,-0.17461528324057696,r,0
2.1666666666672967,-0.17326658613763257,r,0
2.2083333333339645,-0.17193009348831012,r,0
2.2500000000006324,-0.17060670700503167,r,0
2.2916666666672967,-0.16929657854279156,r,0
2.333333333333968,-0.1679996765303997,r,0
2.3750000000006324,-0.16671520265817819,r,0
2.416666666667304,-0.1654442937075835,r,0
2.458333333333968,-0.16418578725934907,r,0
2.500000000000636,-0.16293967170749113,r,0
2.541666666667304,-0.16170676499240244,r,0
2.583333333333975,-0.16048566184789692,r,0
2.6250000000006395,-0.15927783974532161,r,0
2.6666666666673144,-0.15808228260122803,r,0
2.708333333333975,-0.15689897877292935,r,0
2.75000000000065,-0.15572808086259826,r,0
2.791666666667311,-0.15456960656432273,r,0
2.833333333333986,-0.15342302185261047,r,0
2.8750000000006537,-0.15228896457437457,r,0
2.916666666667318,-0.1511664081152837,r,0
2.9583333333339823,-0.15005628943666238,r,0
3.00000000000065,-0.1489578237707363,r,0
3.041666666667318,-0.1478714713206024,r,0
3.083333333333993,-0.14679645161265853,r,0
3.125000000000661,-0.14573393560968384,r,0
3.166666666667325,-0.14468290978216558,r,0
3.2083333333339894,-0.1436433566116868,r,0
3.2500000000006644,-0.1426152532004572,r,0
3.2916666666673287,-0.14159876464414367,r,0
3.333333333334,-0.14059395987894518,r,0
3.3750000000006644,-0.1396001770930333,r,0
3.4166666666673358,-0.13861774948822614,r,0
3.4583333333340036,-0.13764696741868576,r,0
3.5000000000006644,-0.13668767751972055,r,0
3.5416666666673393,-0.1357382085941765,r,0
3.583333333334007,-0.1348010716579502,r,0
3.6250000000006715,-0.1338744644744132,r,0
3.6666666666673393,-0.13295905399096597,r,0
3.7083333333340107,-0.13205451405894308,r,0
3.7500000000006715,-0.13116098613383542,r,0
3.791666666667343,-0.13027805242084867,r,0
3.8333333333340143,-0.12940559067007484,r,0
3.875000000000675,-0.12854484532632782,r,0
3.91666666666735,-0.1276939925127465,r,0
3.958333333334007,-0.1268539931887318,r,0
4.000000000000682,-0.12602404887598695,r,0
4.041666666667346,-0.12520536614160704,r,0
4.083333333334021,-0.12439652494856901,r,0
4.125000000000686,-0.12359851442241165,r,0
4.166666666667357,-0.12281115391119357,r,0
4.208333333334018,-0.1220333640109601,r,0
4.250000000000686,-0.12126596457544991,r,0
4.2916666666673535,-0.12050942251310914,r,0
4.3333333333340285,-0.11976215516148159,r,0
4.375000000000689,-0.11902528592218431,r,0
4.416666666667361,-0.11829811833143467,r,0
4.458333333334025,-0.1175814083310982,r,0
4.500000000000696,-0.1168746494341022,r,0
4.541666666667368,-0.11617783957060723,r,0
4.583333333334036,-0.11549064065312464,r,0
4.6250000000007,-0.11481308676174962,r,0
4.666666666667371,-0.11414560868882972,r,0
4.708333333334036,-0.11348783041033172,r,0
4.7500000000007105,-0.11283947201138034,r,0
4.791666666667368,-0.11220054492956777,r,0
4.833333333334043,-0.11157170655460646,r,0
4.8750000000007105,-0.11095207483020886,r,0
4.916666666667378,-0.11034209524180838,r,0
4.958333333334046,-0.10974129174365643,r,0
5.0000000000007105,-0.10914958788977458,r,0
5.041666666667382,-0.10856771202010052,r,0
5.08333333333405,-0.10799533362687086,r,0
5.125000000000707,-0.10743134285238654,r,0
5.166666666667378,-0.10687726919836393,r,0
5.208333333334053,-0.10633210830652828,r,0
5.250000000000714,-0.10579626704372913,r,0
5.2916666666673855,-0.10526915131217862,r,0
5.333333333334046,-0.10475105264886864,r,0
5.375000000000725,-0.10424193174790375,r,0
5.416666666667382,-0.10374184090756344,r,0
5.4583333333340605,-0.10325034382479714,r,0
5.500000000000725,-0.10276856264178846,r,0
5.541666666667396,-0.1022947164401451,r,0
5.583333333334068,-0.1018294259069279,r,0
5.625000000000732,-0.1013732561099161,r,0
5.666666666667393,-0.10092611192465739,r,0
5.708333333334057,-0.10048740790330513,r,0
5.750000000000728,-0.10005679256818567,r,0
5.791666666667393,-0.09963515160983505,r,0
5.833333333334075,-0.09922190531755248,r,0
5.875000000000739,-0.09881702425410666,r,0
5.916666666667403,-0.09842108093647894,r,0
5.958333333334068,-0.09803311780048674,r,0
6.0000000000007425,-0.09765312701083317,r,0
6.04166666666741,-0.09728188404008975,r,0
6.083333333334075,-0.09691860784608508,r,0
6.1250000000007425,-0.09656432883761568,r,0
6.166666666667407,-0.096217402986845,r,0
6.208333333334082,-0.09587871803647019,r,0
6.2500000000007425,-0.09554895398532182,r,0
6.291666666667407,-0.09522684659526348,r,0
6.333333333334085,-0.09491234876072241,r,0
6.375000000000757,-0.09460580694313592,r,0
6.416666666667414,-0.09430795278645121,r,0
6.458333333334089,-0.09401778908437919,r,0
6.500000000000746,-0.09373536889136957,r,0
6.5416666666674175,-0.09346055189253022,r,0
6.583333333334092,-0.09319354009669922,r,0
6.62500000000075,-0.09293413197964995,r,0
6.666666666667425,-0.09268311937630003,r,0
6.7083333333340995,-0.09243979583220607,r,0
6.750000000000764,-0.0922035715178815,r,0
6.791666666667428,-0.09197551947916338,r,0
6.8333333333340995,-0.09175507127244842,r,0
6.875000000000767,-0.09154202020576108,r,0
6.916666666667425,-0.09133622488345594,r,0
6.958333333334096,-0.09113811490306034,r,0
7.000000000000764,-0.09094748639889616,r,0
7.041666666667432,-0.09076417672831028,r,0
7.083333333334103,-0.09058888816412036,r,0
7.125000000000771,-0.0904200426322106,r,0
7.166666666667442,-0.09025880409500076,r,0
7.208333333334107,-0.09010507591426986,r,0
7.250000000000778,-0.08995862864525606,r,0
7.291666666667446,-0.08981960406219613,r,0
7.333333333334103,-0.08968749124419162,r,0
7.3750000000007745,-0.08956202482198705,r,0
7.416666666667442,-0.089444313082776,r,0
7.458333333334114,-0.08933344374688446,r,0
7.500000000000778,-0.0892301098774766,r,0
7.5416666666674494,-0.08913321340299163,r,0
7.583333333334114,-0.08904377659769835,r,0
7.625000000000792,-0.08896089891134906,r,0
7.6666666666674566,-0.08888528815849028,r,0
7.708333333334121,-0.08881625801625148,r,0
7.750000000000796,-0.088754279633946,r,0
7.7916666666674494,-0.08869918945406852,r,0
7.833333333334128,-0.08865071962283366,r,0
7.875000000000799,-0.08860910753192286,r,0
7.916666666667453,-0.08857462319465981,r,0
7.958333333334121,-0.08854607209892862,r,0
8.000000000000803,-0.08852467171460532,r,0
8.04166666666747,-0.08851052348387967,r,0
8.083333333334135,-0.08850237843464726,r,0
8.125000000000803,-0.0885010080913986,r,0
8.166666666667467,-0.08850626256937844,r,0
8.208333333334132,-0.08851736852086134,r,0
8.25000000000081,-0.08853545738563184,r,0
8.291666666667467,-0.08856050883045796,r,0
8.333333333334135,-0.08859140236947738,r,0
8.37500000000081,-0.0886289916126266,r,0
8.416666666667474,-0.08867269763608476,r,0
8.458333333334142,-0.08872358168413186,r,0
8.500000000000814,-0.08877994191443861,r,0
8.541666666667485,-0.08884293471751192,r,0
8.583333333334146,-0.0889126105570277,r,0
8.625000000000806,-0.0889880197789239,r,0
8.666666666667478,-0.08906958761693673,r,0
8.708333333334156,-0.08915794873091798,r,0
8.750000000000814,-0.08925207194571527,r,0
8.791666666667485,-0.08935201564652218,r,0
8.833333333334156,-0.08945899943368829,r,0
8.87500000000082,-0.08957096119268115,r,0
8.916666666667485,-0.08969007404880003,r,0
8.958333333334153,-0.08981469947729792,r,0
9.000000000000828,-0.08994502368910418,r,0
9.041666666667496,-0.09008207988241779,r,0
9.08333333333416,-0.09022477340483803,r,0
9.125000000000828,-0.09037352721628977,r,0
9.166666666667492,-0.09052753158143645,r,0
9.208333333334167,-0.09068827531406853,r,0
9.250000000000824,-0.09085471315191995,r,0
9.2916666666675,-0.09102690143697956,r,0
9.33333333333417,-0.09120495623652758,r,0
9.375000000000828,-0.0913885423727514,r,0
9.416666666667506,-0.09157841018764401,r,0
9.45833333333417,-0.09177390064384738,r,0
9.500000000000831,-0.0919748137342431,r,0
